# ========================================================
# Summary for weights/pidtables/2011-211Pos-am-bmm4-42.dat
# --------------------------------------------------------
# Comment:            GM && bdt < 0.55,0.55
# Number of cells:    12
# Number of pass :         2189
# Number of total:       871914
# -------------------------------
# min momentum:       4
# max momentum:       999
# min polar angle:    0
# max polar angle:    2.1
# -------------------------------
# min efficiency:       0.002
# max efficiency:       0.003
# min error:            0.0005
# max error:            0.0005
# -------------------------------
# <Efficiency>:       0.00236653
#                 +/- 5.20309e-05
# <Delta Efficiency>: 0.000167271
# -------------------------------
  4.000   5.000  0.00  0.70 -180.00 180.00  0.001668  0.000113         216           0      130117           0
  5.000   7.500  0.00  0.70 -180.00 180.00  0.002539  0.000144         308           0      121698           0
  7.000  10.000  0.00  0.70 -180.00 180.00  0.003333  0.000254         171           0       51598           0
 10.000 999.000  0.00  0.70 -180.00 180.00  0.005768  0.000439         171           0       29819           0
  4.000   5.000  0.70  1.40 -180.00 180.00  0.002060  0.000131         245           0      119422           0
  5.000   7.500  0.70  1.40 -180.00 180.00  0.002609  0.000154         287           0      110371           0
  7.000  10.000  0.70  1.40 -180.00 180.00  0.002485  0.000231         114           0       46272           0
 10.000 999.000  0.70  1.40 -180.00 180.00  0.002891  0.000329          76           0       26634           0
  4.000   5.000  1.40  2.10 -180.00 180.00  0.002536  0.000164         238           0       94226           0
  5.000   7.500  1.40  2.10 -180.00 180.00  0.002334  0.000165         199           0       85670           0
  7.000  10.000  1.40  2.10 -180.00 180.00  0.002431  0.000260          86           0       35792           0
 10.000 999.000  1.40  2.10 -180.00 180.00  0.003892  0.000437          78           0       20295           0
