# ==========================================================
# Summary for weights/pidtables/2016-321Neg-bmm4-19-0.00.dat
# ----------------------------------------------------------
# Comment:            bdt > 0.00,0.00
# Number of cells:    15
# Number of pass :         5494
# Number of total:      2644620
# -------------------------------
# min momentum:       4
# max momentum:       999
# min polar angle:    0
# max polar angle:    2.1
# -------------------------------
# min efficiency:       0.002
# max efficiency:       0.003
# min error:            0.0005
# max error:            0.0005
# -------------------------------
# <Efficiency>:       0.00196601
#                 +/- 2.72367e-05
# <Delta Efficiency>: 9.96585e-05
# -------------------------------
  4.000   5.000  0.00  0.70 -180.00 180.00  0.001853  0.000076         590           0      319023           0
  5.000   7.500  0.00  0.70 -180.00 180.00  0.001911  0.000072         693           0      363109           0
  7.000  10.000  0.00  0.70 -180.00 180.00  0.001868  0.000102         337           0      180954           0
 10.000  20.000  0.00  0.70 -180.00 180.00  0.001465  0.000114         164           0      112602           0
 20.000 999.000  0.00  0.70 -180.00 180.00  0.001427  0.000304          21           0       15416           0
  4.000   5.000  0.70  1.40 -180.00 180.00  0.002124  0.000084         631           0      297498           0
  5.000   7.500  0.70  1.40 -180.00 180.00  0.002250  0.000082         759           0      337797           0
  7.000  10.000  0.70  1.40 -180.00 180.00  0.001838  0.000105         306           0      167027           0
 10.000  20.000  0.70  1.40 -180.00 180.00  0.001262  0.000111         129           0      102995           0
 20.000 999.000  0.70  1.40 -180.00 180.00  0.000664  0.000221           8           0       13548           0
  4.000   5.000  1.40  2.10 -180.00 180.00  0.003274  0.000117         777           0      237630           0
  5.000   7.500  1.40  2.10 -180.00 180.00  0.002533  0.000097         682           0      269667           0
  7.000  10.000  1.40  2.10 -180.00 180.00  0.002003  0.000122         267           0      133806           0
 10.000  20.000  1.40  2.10 -180.00 180.00  0.001497  0.000134         123           0       82838           0
 20.000 999.000  1.40  2.10 -180.00 180.00  0.000747  0.000264           7           0       10710           0
