# ====================================================
# Summary for weights/pidtables/2012-13Neg-bmm4-42.dat
# ----------------------------------------------------
# Comment:            bdt > 0.55,0.55
# Number of cells:    70
# Number of pass :       396152
# Number of total:       563695
# -------------------------------
# min momentum:       4
# max momentum:       500
# min polar angle:    0
# max polar angle:    2.1
# -------------------------------
# min efficiency:       0.8
# max efficiency:       0.8
# min error:            0.001
# max error:            0.001
# -------------------------------
# <Efficiency>:       0.720216
#                 +/- 0.000584605
# <Delta Efficiency>: 0.00468146
# -------------------------------
  4.000   4.500  0.00  0.30 -180.00 180.00  0.495780  0.003666        9221           0       18599           0
  4.500   5.000  0.00  0.30 -180.00 180.00  0.607869  0.004089        8666           0       14256           0
  5.000   5.500  0.00  0.30 -180.00 180.00  0.656137  0.004519        7248           0       11046           0
  5.500   6.000  0.00  0.30 -180.00 180.00  0.709050  0.004831        6267           0        8838           0
  6.000   7.000  0.00  0.30 -180.00 180.00  0.724232  0.004007        9007           0       12436           0
  7.000   8.000  0.00  0.30 -180.00 180.00  0.735227  0.004957        5822           0        7918           0
  8.000  10.000  0.00  0.30 -180.00 180.00  0.753342  0.004568        6706           0        8901           0
 10.000  15.000  0.00  0.30 -180.00 180.00  0.761885  0.004964        5608           0        7360           0
 15.000  20.000  0.00  0.30 -180.00 180.00  0.774656  0.009804        1405           0        1813           0
 20.000 500.000  0.00  0.30 -180.00 180.00  0.784785  0.012996         783           0         997           0
  4.000   4.500  0.30  0.60 -180.00 180.00  0.663603  0.003495       12129           0       18277           0
  4.500   5.000  0.30  0.60 -180.00 180.00  0.694158  0.003887        9754           0       14051           0
  5.000   5.500  0.30  0.60 -180.00 180.00  0.744436  0.004148        8228           0       11052           0
  5.500   6.000  0.30  0.60 -180.00 180.00  0.769367  0.004570        6534           0        8492           0
  6.000   7.000  0.30  0.60 -180.00 180.00  0.774737  0.003787        9426           0       12166           0
  7.000   8.000  0.30  0.60 -180.00 180.00  0.794271  0.004551        6265           0        7887           0
  8.000  10.000  0.30  0.60 -180.00 180.00  0.812275  0.004144        7212           0        8878           0
 10.000  15.000  0.30  0.60 -180.00 180.00  0.823505  0.004454        6032           0        7324           0
 15.000  20.000  0.30  0.60 -180.00 180.00  0.824294  0.009043        1458           0        1768           0
 20.000 500.000  0.30  0.60 -180.00 180.00  0.849275  0.011116         878           0        1033           0
  4.000   4.500  0.60  0.90 -180.00 180.00  0.601902  0.003650       10823           0       17981           0
  4.500   5.000  0.60  0.90 -180.00 180.00  0.665331  0.004027        9134           0       13728           0
  5.000   5.500  0.60  0.90 -180.00 180.00  0.717763  0.004363        7636           0       10638           0
  5.500   6.000  0.60  0.90 -180.00 180.00  0.737884  0.004787        6226           0        8437           0
  6.000   7.000  0.60  0.90 -180.00 180.00  0.762551  0.003905        9052           0       11870           0
  7.000   8.000  0.60  0.90 -180.00 180.00  0.777662  0.004755        5945           0        7644           0
  8.000  10.000  0.60  0.90 -180.00 180.00  0.781473  0.004433        6790           0        8688           0
 10.000  15.000  0.60  0.90 -180.00 180.00  0.814216  0.004651        5692           0        6990           0
 15.000  20.000  0.60  0.90 -180.00 180.00  0.825171  0.009061        1448           0        1754           0
 20.000 500.000  0.60  0.90 -180.00 180.00  0.816842  0.012543         775           0         948           0
  4.000   4.500  0.90  1.20 -180.00 180.00  0.480452  0.003822        8208           0       17084           0
  4.500   5.000  0.90  1.20 -180.00 180.00  0.565725  0.004330        7410           0       13098           0
