# =====================================================
# Summary for weights/pidtables/2016-321Neg-bmm4-25.dat
# -----------------------------------------------------
# Comment:            bdt > 0.58,0.58
# Number of cells:    12
# Number of pass :         2232
# Number of total:      2553019
# -------------------------------
# min momentum:       4
# max momentum:       999
# min polar angle:    0
# max polar angle:    2.1
# -------------------------------
# min efficiency:       0.002
# max efficiency:       0.003
# min error:            0.0005
# max error:            0.0005
# -------------------------------
# <Efficiency>:       0.00084091
#                 +/- 1.81407e-05
# <Delta Efficiency>: 6.18372e-05
# -------------------------------
  4.000   5.000  0.00  0.70 -180.00 180.00  0.000730  0.000049         222           0      305466           0
  5.000   7.500  0.00  0.70 -180.00 180.00  0.000924  0.000051         323           0      350698           0
  7.000  10.000  0.00  0.70 -180.00 180.00  0.000876  0.000071         153           0      175733           0
 10.000 999.000  0.00  0.70 -180.00 180.00  0.000800  0.000080          99           0      124961           0
  4.000   5.000  0.70  1.40 -180.00 180.00  0.000804  0.000053         228           0      284892           0
  5.000   7.500  0.70  1.40 -180.00 180.00  0.000980  0.000055         319           0      326504           0
  7.000  10.000  0.70  1.40 -180.00 180.00  0.000776  0.000069         125           0      162430           0
 10.000 999.000  0.70  1.40 -180.00 180.00  0.000492  0.000066          55           0      113739           0
  4.000   5.000  1.40  2.10 -180.00 180.00  0.001334  0.000077         302           0      227109           0
  5.000   7.500  1.40  2.10 -180.00 180.00  0.000957  0.000061         248           0      260232           0
  7.000  10.000  1.40  2.10 -180.00 180.00  0.000800  0.000078         103           0      129971           0
 10.000 999.000  1.40  2.10 -180.00 180.00  0.000613  0.000082          55           0       91284           0
