# =====================================================
# Summary for weights/pidtables/2016-321Pos-bmm4-25.dat
# -----------------------------------------------------
# Comment:            bdt > 0.58,0.58
# Number of cells:    12
# Number of pass :         2523
# Number of total:      2564237
# -------------------------------
# min momentum:       4
# max momentum:       999
# min polar angle:    0
# max polar angle:    2.1
# -------------------------------
# min efficiency:       0.002
# max efficiency:       0.003
# min error:            0.0005
# max error:            0.0005
# -------------------------------
# <Efficiency>:       0.000947294
#                 +/- 1.92108e-05
# <Delta Efficiency>: 6.56181e-05
# -------------------------------
  4.000   5.000  0.00  0.70 -180.00 180.00  0.001010  0.000057         309           0      306924           0
  5.000   7.500  0.00  0.70 -180.00 180.00  0.001042  0.000054         366           0      352352           0
  7.000  10.000  0.00  0.70 -180.00 180.00  0.001100  0.000079         193           0      176433           0
 10.000 999.000  0.00  0.70 -180.00 180.00  0.000778  0.000079          96           0      124741           0
  4.000   5.000  0.70  1.40 -180.00 180.00  0.001019  0.000060         291           0      286552           0
  5.000   7.500  0.70  1.40 -180.00 180.00  0.000902  0.000053         294           0      326979           0
  7.000  10.000  0.70  1.40 -180.00 180.00  0.000651  0.000063         105           0      162941           0
 10.000 999.000  0.70  1.40 -180.00 180.00  0.000666  0.000076          75           0      114086           0
  4.000   5.000  1.40  2.10 -180.00 180.00  0.001395  0.000078         320           0      230158           0
  5.000   7.500  1.40  2.10 -180.00 180.00  0.001182  0.000067         307           0      260532           0
  7.000  10.000  1.40  2.10 -180.00 180.00  0.000774  0.000077         100           0      130530           0
 10.000 999.000  1.40  2.10 -180.00 180.00  0.000739  0.000090          67           0       92009           0
