# ======================================================
# Summary for weights/pidtables/2016-2212Neg-bmm4-25.dat
# ------------------------------------------------------
# Comment:            bdt > 0.58,0.58
# Number of cells:    12
# Number of pass :            4
# Number of total:       589338
# -------------------------------
# min momentum:       4
# max momentum:       999
# min polar angle:    0
# max polar angle:    2.1
# -------------------------------
# min efficiency:       0.002
# max efficiency:       0.003
# min error:            0.0005
# max error:            0.0005
# -------------------------------
# <Efficiency>:       2.11531e-05
#                 +/- 5.99081e-06
# <Delta Efficiency>: 1.85642e-05
# -------------------------------
  4.000   5.000  0.00  0.70 -180.00 180.00  0.000034  0.000019           2           0       89236           0
  5.000   7.500  0.00  0.70 -180.00 180.00  0.000013  0.000013           0           0       78856           0
  7.000  10.000  0.00  0.70 -180.00 180.00  0.000030  0.000030           0           0       33232           0
 10.000 999.000  0.00  0.70 -180.00 180.00  0.000048  0.000048           0           0       20779           0
  4.000   5.000  0.70  1.40 -180.00 180.00  0.000037  0.000021           2           0       81392           0
  5.000   7.500  0.70  1.40 -180.00 180.00  0.000014  0.000014           0           0       72259           0
  7.000  10.000  0.70  1.40 -180.00 180.00  0.000033  0.000033           0           0       30480           0
 10.000 999.000  0.70  1.40 -180.00 180.00  0.000054  0.000054           0           0       18498           0
  4.000   5.000  1.40  2.10 -180.00 180.00  0.000015  0.000015           0           0       67466           0
  5.000   7.500  1.40  2.10 -180.00 180.00  0.000017  0.000017           0           0       58251           0
  7.000  10.000  1.40  2.10 -180.00 180.00  0.000041  0.000041           0           0       24423           0
 10.000 999.000  1.40  2.10 -180.00 180.00  0.000069  0.000069           0           0       14466           0
