# =========================================================
# Summary for weights/pidtables/2016-13Neg-bmm4-19-0.00.dat
# ---------------------------------------------------------
# Comment:            bdt > 0.00,0.00
# Number of cells:    70
# Number of pass :       580929
# Number of total:       613342
# -------------------------------
# min momentum:       4
# max momentum:       500
# min polar angle:    0
# max polar angle:    2.1
# -------------------------------
# min efficiency:       0.8
# max efficiency:       0.8
# min error:            0.001
# max error:            0.001
# -------------------------------
# <Efficiency>:       0.967073
#                 +/- 0.000225112
# <Delta Efficiency>: 0.0017632
# -------------------------------
  4.000   4.500  0.00  0.30 -180.00 180.00  0.746590  0.003321       12806           0       17152           0
  4.500   5.000  0.00  0.30 -180.00 180.00  0.860212  0.002944       11931           0       13869           0
  5.000   5.500  0.00  0.30 -180.00 180.00  0.921937  0.002574       10014           0       10861           0
  5.500   6.000  0.00  0.30 -180.00 180.00  0.933517  0.002616        8466           0        9068           0
  6.000   7.000  0.00  0.30 -180.00 180.00  0.937778  0.002096       12448           0       13273           0
  7.000   8.000  0.00  0.30 -180.00 180.00  0.944263  0.002391        8690           0        9202           0
  8.000  10.000  0.00  0.30 -180.00 180.00  0.943894  0.002225       10093           0       10692           0
 10.000  15.000  0.00  0.30 -180.00 180.00  0.942093  0.002373        9126           0        9686           0
 15.000  20.000  0.00  0.30 -180.00 180.00  0.934495  0.004813        2467           0        2639           0
 20.000 500.000  0.00  0.30 -180.00 180.00  0.926380  0.006466        1509           0        1628           0
  4.000   4.500  0.30  0.60 -180.00 180.00  0.888489  0.002397       15313           0       17234           0
  4.500   5.000  0.30  0.60 -180.00 180.00  0.932254  0.002151       12728           0       13652           0
  5.000   5.500  0.30  0.60 -180.00 180.00  0.948823  0.002101       10437           0       10999           0
  5.500   6.000  0.30  0.60 -180.00 180.00  0.960865  0.002068        8445           0        8788           0
  6.000   7.000  0.30  0.60 -180.00 180.00  0.963795  0.001627       12697           0       13173           0
  7.000   8.000  0.30  0.60 -180.00 180.00  0.968257  0.001847        8723           0        9008           0
  8.000  10.000  0.30  0.60 -180.00 180.00  0.969442  0.001664       10373           0       10699           0
 10.000  15.000  0.30  0.60 -180.00 180.00  0.969473  0.001744        9431           0        9727           0
 15.000  20.000  0.30  0.60 -180.00 180.00  0.966474  0.003533        2507           0        2593           0
 20.000 500.000  0.30  0.60 -180.00 180.00  0.956865  0.005006        1574           0        1644           0
  4.000   4.500  0.60  0.90 -180.00 180.00  0.848690  0.002752       14386           0       16950           0
  4.500   5.000  0.60  0.90 -180.00 180.00  0.907835  0.002493       12223           0       13463           0
  5.000   5.500  0.60  0.90 -180.00 180.00  0.936459  0.002346       10124           0       10810           0
  5.500   6.000  0.60  0.90 -180.00 180.00  0.945373  0.002432        8254           0        8730           0
  6.000   7.000  0.60  0.90 -180.00 180.00  0.953510  0.001850       12346           0       12947           0
  7.000   8.000  0.60  0.90 -180.00 180.00  0.954591  0.002204        8513           0        8917           0
  8.000  10.000  0.60  0.90 -180.00 180.00  0.962167  0.001860       10121           0       10518           0
 10.000  15.000  0.60  0.90 -180.00 180.00  0.956839  0.002106        8911           0        9312           0
 15.000  20.000  0.60  0.90 -180.00 180.00  0.952800  0.004240        2381           0        2498           0
 20.000 500.000  0.60  0.90 -180.00 180.00  0.953064  0.005398        1461           0        1532           0
  4.000   4.500  0.90  1.20 -180.00 180.00  0.888381  0.002491       14190           0       15972           0
  4.500   5.000  0.90  1.20 -180.00 180.00  0.937293  0.002129       12151           0       12963           0
  5.000   5.500  0.90  1.20 -180.00 180.00  0.958262  0.001957       10009           0       10444           0
  5.500   6.000  0.90  1.20 -180.00 180.00  0.959927  0.002158        7928           0        8258           0
  6.000   7.000  0.90  1.20 -180.00 180.00  0.967336  0.001602       11904           0       12305           0
  7.000   8.000  0.90  1.20 -180.00 180.00  0.970606  0.001850        8089           0        8333           0
  8.000  10.000  0.90  1.20 -180.00 180.00  0.969469  0.001721        9684           0        9988           0
 10.000  15.000  0.90  1.20 -180.00 180.00  0.964054  0.001952        8769           0        9095           0
 15.000  20.000  0.90  1.20 -180.00 180.00  0.956699  0.004113        2341           0        2446           0
 20.000 500.000  0.90  1.20 -180.00 180.00  0.938130  0.006246        1394           0        1485           0
  4.000   4.500  1.20  1.50 -180.00 180.00  0.963830  0.001531       14335           0       14872           0
  4.500   5.000  1.20  1.50 -180.00 180.00  0.975098  0.001422       11707           0       12005           0
  5.000   5.500  1.20  1.50 -180.00 180.00  0.975519  0.001574        9403           0        9638           0
  5.500   6.000  1.20  1.50 -180.00 180.00  0.982711  0.001464        7786           0        7922           0
  6.000   7.000  1.20  1.50 -180.00 180.00  0.980953  0.001263       11484           0       11706           0
  7.000   8.000  1.20  1.50 -180.00 180.00  0.983670  0.001420        7830           0        7959           0
  8.000  10.000  1.20  1.50 -180.00 180.00  0.982726  0.001345        9215           0        9376           0
 10.000  15.000  1.20  1.50 -180.00 180.00  0.980301  0.001496        8459           0        8628           0
 15.000  20.000  1.20  1.50 -180.00 180.00  0.980392  0.002862        2299           0        2344           0
 20.000 500.000  1.20  1.50 -180.00 180.00  0.970458  0.004600        1313           0        1352           0
  4.000   4.500  1.50  1.80 -180.00 180.00  0.977458  0.001268       13398           0       13706           0
  4.500   5.000  1.50  1.80 -180.00 180.00  0.980518  0.001325       10669           0       10880           0
  5.000   5.500  1.50  1.80 -180.00 180.00  0.981831  0.001423        8645           0        8804           0
  5.500   6.000  1.50  1.80 -180.00 180.00  0.980235  0.001648        6992           0        7132           0
  6.000   7.000  1.50  1.80 -180.00 180.00  0.981298  0.001303       10598           0       10799           0
  7.000   8.000  1.50  1.80 -180.00 180.00  0.980476  0.001600        7331           0        7476           0
  8.000  10.000  1.50  1.80 -180.00 180.00  0.980902  0.001468        8525           0        8690           0
 10.000  15.000  1.50  1.80 -180.00 180.00  0.970457  0.001886        7817           0        8054           0
 15.000  20.000  1.50  1.80 -180.00 180.00  0.959193  0.004235        2091           0        2179           0
 20.000 500.000  1.50  1.80 -180.00 180.00  0.934630  0.006893        1200           0        1283           0
  4.000   4.500  1.80  2.10 -180.00 180.00  0.980657  0.001274       11457           0       11682           0
  4.500   5.000  1.80  2.10 -180.00 180.00  0.985329  0.001253        9066           0        9200           0
  5.000   5.500  1.80  2.10 -180.00 180.00  0.983485  0.001477        7324           0        7446           0
  5.500   6.000  1.80  2.10 -180.00 180.00  0.986176  0.001507        5920           0        6002           0
  6.000   7.000  1.80  2.10 -180.00 180.00  0.986044  0.001239        8831           0        8955           0
  7.000   8.000  1.80  2.10 -180.00 180.00  0.983378  0.001656        5856           0        5954           0
  8.000  10.000  1.80  2.10 -180.00 180.00  0.985607  0.001394        7189           0        7293           0
 10.000  15.000  1.80  2.10 -180.00 180.00  0.981538  0.001656        6485           0        6606           0
 15.000  20.000  1.80  2.10 -180.00 180.00  0.975765  0.003693        1690           0        1731           0
 20.000 500.000  1.80  2.10 -180.00 180.00  0.947180  0.006690        1057           0        1115           0
