# =========================================================
# Summary for weights/pidtables/2016-13Pos-bmm4-19-0.04.dat
# ---------------------------------------------------------
# Comment:            bdt > 0.04,0.04
# Number of cells:    70
# Number of pass :       564944
# Number of total:       613966
# -------------------------------
# min momentum:       4
# max momentum:       500
# min polar angle:    0
# max polar angle:    2.1
# -------------------------------
# min efficiency:       0.8
# max efficiency:       0.8
# min error:            0.001
# max error:            0.001
# -------------------------------
# <Efficiency>:       0.941818
#                 +/- 0.000294629
# <Delta Efficiency>: 0.00234672
# -------------------------------
  4.000   4.500  0.00  0.30 -180.00 180.00  0.712324  0.003438       12345           0       17330           0
  4.500   5.000  0.00  0.30 -180.00 180.00  0.818544  0.003279       11308           0       13814           0
  5.000   5.500  0.00  0.30 -180.00 180.00  0.869840  0.003198        9629           0       11069           0
  5.500   6.000  0.00  0.30 -180.00 180.00  0.894897  0.003255        7943           0        8875           0
  6.000   7.000  0.00  0.30 -180.00 180.00  0.900591  0.002589       12030           0       13357           0
  7.000   8.000  0.00  0.30 -180.00 180.00  0.907591  0.003007        8416           0        9272           0
  8.000  10.000  0.00  0.30 -180.00 180.00  0.916041  0.002686        9764           0       10658           0
 10.000  15.000  0.00  0.30 -180.00 180.00  0.907774  0.002902        9025           0        9941           0
 15.000  20.000  0.00  0.30 -180.00 180.00  0.910276  0.005595        2373           0        2606           0
 20.000 500.000  0.00  0.30 -180.00 180.00  0.889090  0.007707        1474           0        1657           0
  4.000   4.500  0.30  0.60 -180.00 180.00  0.845491  0.002778       14314           0       16929           0
  4.500   5.000  0.30  0.60 -180.00 180.00  0.885662  0.002722       12106           0       13668           0
  5.000   5.500  0.30  0.60 -180.00 180.00  0.909577  0.002753        9867           0       10847           0
  5.500   6.000  0.30  0.60 -180.00 180.00  0.916917  0.002911        8243           0        8989           0
  6.000   7.000  0.30  0.60 -180.00 180.00  0.929197  0.002219       12414           0       13359           0
  7.000   8.000  0.30  0.60 -180.00 180.00  0.936591  0.002548        8566           0        9145           0
  8.000  10.000  0.30  0.60 -180.00 180.00  0.942008  0.002246       10200           0       10827           0
 10.000  15.000  0.30  0.60 -180.00 180.00  0.944422  0.002311        9277           0        9822           0
 15.000  20.000  0.30  0.60 -180.00 180.00  0.942091  0.004604        2423           0        2571           0
 20.000 500.000  0.30  0.60 -180.00 180.00  0.922181  0.006629        1504           0        1630           0
  4.000   4.500  0.60  0.90 -180.00 180.00  0.807428  0.003047       13521           0       16745           0
  4.500   5.000  0.60  0.90 -180.00 180.00  0.862276  0.002988       11469           0       13300           0
  5.000   5.500  0.60  0.90 -180.00 180.00  0.890319  0.002996        9683           0       10875           0
  5.500   6.000  0.60  0.90 -180.00 180.00  0.907062  0.003114        7885           0        8692           0
  6.000   7.000  0.60  0.90 -180.00 180.00  0.910712  0.002500       11851           0       13012           0
  7.000   8.000  0.60  0.90 -180.00 180.00  0.919986  0.002878        8174           0        8884           0
  8.000  10.000  0.60  0.90 -180.00 180.00  0.922160  0.002605        9749           0       10571           0
 10.000  15.000  0.60  0.90 -180.00 180.00  0.929673  0.002637        8737           0        9397           0
 15.000  20.000  0.60  0.90 -180.00 180.00  0.931655  0.005044        2330           0        2500           0
 20.000 500.000  0.60  0.90 -180.00 180.00  0.924348  0.006665        1453           0        1571           0
  4.000   4.500  0.90  1.20 -180.00 180.00  0.865811  0.002678       14026           0       16199           0
  4.500   5.000  0.90  1.20 -180.00 180.00  0.921166  0.002389       11719           0       12721           0
  5.000   5.500  0.90  1.20 -180.00 180.00  0.939080  0.002363        9618           0       10241           0
  5.500   6.000  0.90  1.20 -180.00 180.00  0.945697  0.002495        7801           0        8248           0
  6.000   7.000  0.90  1.20 -180.00 180.00  0.951963  0.001920       11810           0       12405           0
  7.000   8.000  0.90  1.20 -180.00 180.00  0.956701  0.002211        8108           0        8474           0
  8.000  10.000  0.90  1.20 -180.00 180.00  0.956059  0.002053        9529           0        9966           0
 10.000  15.000  0.90  1.20 -180.00 180.00  0.955563  0.002158        8708           0        9112           0
 15.000  20.000  0.90  1.20 -180.00 180.00  0.953479  0.004311        2274           0        2384           0
 20.000 500.000  0.90  1.20 -180.00 180.00  0.929139  0.006601        1402           0        1508           0
  4.000   4.500  1.20  1.50 -180.00 180.00  0.934963  0.002002       14188           0       15174           0
  4.500   5.000  1.20  1.50 -180.00 180.00  0.949302  0.001993       11496           0       12109           0
  5.000   5.500  1.20  1.50 -180.00 180.00  0.950753  0.002212        9092           0        9562           0
  5.500   6.000  1.20  1.50 -180.00 180.00  0.957463  0.002277        7517           0        7850           0
  6.000   7.000  1.20  1.50 -180.00 180.00  0.955523  0.001916       11063           0       11577           0
  7.000   8.000  1.20  1.50 -180.00 180.00  0.964706  0.002053        7789           0        8073           0
  8.000  10.000  1.20  1.50 -180.00 180.00  0.967458  0.001815        9245           0        9555           0
 10.000  15.000  1.20  1.50 -180.00 180.00  0.969099  0.001876        8247           0        8509           0
 15.000  20.000  1.20  1.50 -180.00 180.00  0.970116  0.003595        2174           0        2240           0
 20.000 500.000  1.20  1.50 -180.00 180.00  0.960702  0.005145        1368           0        1423           0
  4.000   4.500  1.50  1.80 -180.00 180.00  0.956977  0.001737       13056           0       13642           0
  4.500   5.000  1.50  1.80 -180.00 180.00  0.960711  0.001859       10489           0       10917           0
  5.000   5.500  1.50  1.80 -180.00 180.00  0.963935  0.001992        8445           0        8760           0
  5.500   6.000  1.50  1.80 -180.00 180.00  0.965686  0.002154        6894           0        7138           0
  6.000   7.000  1.50  1.80 -180.00 180.00  0.965498  0.001767       10297           0       10664           0
  7.000   8.000  1.50  1.80 -180.00 180.00  0.966441  0.002116        6997           0        7239           0
  8.000  10.000  1.50  1.80 -180.00 180.00  0.965836  0.001942        8452           0        8750           0
 10.000  15.000  1.50  1.80 -180.00 180.00  0.961538  0.002138        7774           0        8084           0
 15.000  20.000  1.50  1.80 -180.00 180.00  0.951590  0.004675        2004           0        2105           0
 20.000 500.000  1.50  1.80 -180.00 180.00  0.923018  0.007356        1210           0        1310           0
  4.000   4.500  1.80  2.10 -180.00 180.00  0.963773  0.001737       11146           0       11564           0
  4.500   5.000  1.80  2.10 -180.00 180.00  0.966711  0.001880        8798           0        9100           0
  5.000   5.500  1.80  2.10 -180.00 180.00  0.969942  0.001982        7195           0        7417           0
  5.500   6.000  1.80  2.10 -180.00 180.00  0.970239  0.002167        5965           0        6147           0
  6.000   7.000  1.80  2.10 -180.00 180.00  0.971658  0.001753        8707           0        8960           0
  7.000   8.000  1.80  2.10 -180.00 180.00  0.972407  0.002087        5990           0        6159           0
  8.000  10.000  1.80  2.10 -180.00 180.00  0.974088  0.001860        7104           0        7292           0
 10.000  15.000  1.80  2.10 -180.00 180.00  0.970349  0.002102        6315           0        6507           0
 15.000  20.000  1.80  2.10 -180.00 180.00  0.969470  0.003981        1809           0        1865           0
 20.000 500.000  1.80  2.10 -180.00 180.00  0.951131  0.006483        1050           0        1103           0
