# =======================================================
# Summary for weights/pidtables/2016-13Neg-am-bmm4-25.dat
# -------------------------------------------------------
# Comment:            GM && bdt < 0.58,0.58
# Number of cells:    70
# Number of pass :       110217
# Number of total:       606756
# -------------------------------
# min momentum:       4
# max momentum:       500
# min polar angle:    0
# max polar angle:    2.1
# -------------------------------
# min efficiency:       0.8
# max efficiency:       0.8
# min error:            0.001
# max error:            0.001
# -------------------------------
# <Efficiency>:       0.163316
#                 +/- 0.000467784
# <Delta Efficiency>: 0.00380488
# -------------------------------
  4.000   4.500  0.00  0.30 -180.00 180.00  0.285156  0.003475        4813           0       16880           0
  4.500   5.000  0.00  0.30 -180.00 180.00  0.257414  0.003737        3523           0       13688           0
  5.000   5.500  0.00  0.30 -180.00 180.00  0.234401  0.004088        2516           0       10736           0
  5.500   6.000  0.00  0.30 -180.00 180.00  0.203753  0.004257        1823           0        8950           0
  6.000   7.000  0.00  0.30 -180.00 180.00  0.180594  0.003356        2372           0       13138           0
  7.000   8.000  0.00  0.30 -180.00 180.00  0.161489  0.003855        1470           0        9107           0
  8.000  10.000  0.00  0.30 -180.00 180.00  0.141833  0.003389        1502           0       10595           0
 10.000  15.000  0.00  0.30 -180.00 180.00  0.118736  0.003298        1141           0        9616           0
 15.000  20.000  0.00  0.30 -180.00 180.00  0.105403  0.005989         276           0        2626           0
 20.000 500.000  0.00  0.30 -180.00 180.00  0.107341  0.007686         173           0        1619           0
  4.000   4.500  0.30  0.60 -180.00 180.00  0.228533  0.003221        3882           0       16989           0
  4.500   5.000  0.30  0.60 -180.00 180.00  0.231453  0.003631        3122           0       13491           0
  5.000   5.500  0.30  0.60 -180.00 180.00  0.195482  0.003808        2119           0       10843           0
  5.500   6.000  0.30  0.60 -180.00 180.00  0.189681  0.004207        1646           0        8681           0
  6.000   7.000  0.30  0.60 -180.00 180.00  0.158008  0.003193        2061           0       13048           0
  7.000   8.000  0.30  0.60 -180.00 180.00  0.139206  0.003665        1241           0        8920           0
  8.000  10.000  0.30  0.60 -180.00 180.00  0.129541  0.003262        1372           0       10597           0
